hyundai,santafe ix45,2014,2400cc,395000000,melli,80000,1,0,1,1,4
renault,tondar90,2011,e2,52000000,melli,70000,0,1,16,0,-1
mitsubishi,outlander,2018,phev,620000000,melli,0,1,2,1,2,1
suzuki grand,ir at,2017,2.4,280000000,melli,29000,1,0,1,0,1
peugeot,207,2017,mt,93000000,melli,19500,0,0,1,0,1
nissan,maxima ir,2007,mt,140000000,melli,240000,0,0,3,0,-1
renault,sandero,2016,at,105000000,melli,60000,1,0,1,0,1
ssang,yong tivoli,2017,elite,245000000,melli,49000,1,0,1,0,1
kia,optima,2017,gtline,500000000,melli,19000,1,0,1,6,4
kia,sorento,2008,basic,240000000,melli,175000,1,0,1,10,2
hyundai,genesis,2011,coupe,255000000,melli,118000,1,0,4,0,4
pride,111,2018,se,42200000,melli,0,0,0,1,0,21
hyundai,santafe ix45,2017,2400cc,595000000,melli,39000,1,0,1,0,1
porsche,cayenne,2012,turbo,1550000000,melli,56000,1,0,1,0,8
peugeot,206 ir,2008,type2,38300000,melli,135000,0,0,5,0,1
ssang yong,korando premium,2018,plus,374000000,melli,0,1,0,1,0,1
peugeot,pars,2009,at,49000000,melli,310000,1,0,9,5,1
nissan,maxima ir,2005,mt,105000000,melli,0,0,0,14,4,3
nissan,teana ir,2012,xv,320000000,melli,50000,1,0,3,0,1
mercedes benz,e class,2012,e350,820000000,melli,70000,1,0,1,2,12
toyota,corolla,2015,gli,325000000,melli,56000,1,0,1,0,2
citroen,c3,2018,ir,320000000,melli,0,1,0,1,0,1
renault,talisman,2017,e3,490000000,melli,3000,1,0,1,0,14
mitsubishi,lancer 1.8,2018,at,289000000,melli,25000,1,0,1,0,1
peugeot,pars,2007,cng,42000000,melli,290000,0,1,5,5,1
chery,tiggo7,2018,excellent,275000000,melli,0,1,0,1,0,1
toyota landcruiser,4door v6,2009,4000cc,885000000,melli,228000,1,0,3,0,1
lifan,x50,2015,at,83000000,melli,52000,1,0,1,1,1
mercedes benz,e class,2003,e240,200000000,melli,140000,1,0,3,0,13
peugeot,206 ir,2016,type5,71000000,melli,70000,0,0,1,13,-1
saina,ex,2018,mt,52000000,melli,0,0,0,1,0,-1
mitsubishi,asx,2013,highline,260000000,melli,57000,1,0,5,5,1
lexus,ct,2016,200h,395000000,melli,85000,1,0,8,8,1
bmw,x3,2009,30,300000000,melli,155000,1,0,1,0,4
rigan,coupa,2018,flagship,365000000,melli,0,1,0,1,1,2
toyota,hilux high,2010,mt,315000000,melli,168000,0,0,3,1,16
chery,tiggo7,2018,excellent,310000000,melli,0,1,0,1,0,4
renault,megan ir,2011,2000,110000000,melli,140000,1,0,13,0,2
hyundai,tucson,2014,ix35,325000000,melli,96500,1,0,1,1,4
rigan,coupa,2018,royal,300000000,melli,0,1,0,1,1,2
renault,sandero stepway,2018,at,135000000,melli,0,1,0,1,7,3
pick,up,2016,arisan,33900000,melli,85000,0,1,3,0,1
peugeot,pars,2014,mt,56000000,melli,64000,0,0,1,2,3
kia,optima,2016,gtline,445000000,melli,45000,1,0,1,1,4
mazda,323,2002,mt,35000000,melli,195000,0,0,13,18,3
peugeot,206 ir,2009,type2,39500000,melli,235000,0,0,6,4,1
hyundai,tucson,2009,ix35,217000000,melli,98000,1,0,3,1,2
porsche,cayenne,2012,s,1350000000,melli,95000,1,0,1,0,-1
hyundai,tucson,2017,ix35,445000000,melli,70000,1,0,1,0,1
samand,lx ef7,2016,cng,62800000,melli,58000,0,1,1,0,2
mazda,3 ir,2009,type3,133000000,melli,200000,1,0,1,2,1
lexus,es,2011,350,520000000,melli,80000,1,0,1,0,1
hyundai,tucson,2008,ix35,200000000,melli,153000,1,0,1,0,2
toyota,prado 2doors,2006,6cylinder,390000000,melli,140000,1,0,4,0,2
hyundai,veracruz,2011,ix55,430000000,melli,160000,1,0,1,1,1
toyota,prado 2doors,2006,6cylinder,395000000,melli,326000,1,0,1,2,2
renault,tondar90,2008,e2,48500000,melli,135000,0,0,7,28,-1
kia,cerato,2014,2000,255000000,melli,59000,1,0,7,1,1
toyota,prado 2doors,2008,4cylinder,410000000,melli,138000,1,0,1,0,2
rayen,v5,2015,mt,59000000,melli,41000,0,0,1,0,1
mercedes benz,c class,2006,c200,170000000,melli,170000,1,0,4,0,2
bmw,7 series,2011,750li,1000000000,melli,170000,1,0,1,1,4
chery,tiggo5 at,2016,excellent,159000000,melli,60000,1,0,1,6,1
mercedes benz,c class,2012,c200,538000000,melli,86000,1,0,1,0,1
kia,sportage,2011,basic,260000000,melli,167000,1,0,5,4,1
capra,4door,2011,4wd,90000000,melli,185000,0,0,5,0,3
toyota,fj,2012,cruiser,800000000,melli,138000,1,0,3,1,1
toyota,camry,2007,se,218000000,melli,110000,1,0,4,0,1
mg,6,2015,gt,220000000,melli,36000,1,0,1,2,2
mercedes benz,cls class,2012,cls350,1100000000,melli,68000,1,0,1,0,1
nissan,maxima ir,2008,at,185000000,melli,180000,1,0,1,0,2
hyundai,veracruz,2010,ix55,406000000,melli,186000,1,0,1,5,3
toyota,prado 4doors,2005,4cylinder,395000000,melli,70000,0,0,1,10,2
bmw,x3,2014,28,585000000,melli,54000,1,0,1,0,4
mazda,3 ir,2009,type3,134000000,melli,167000,1,0,5,0,1
toyota,camry,2014,glx,410000000,melli,68000,1,0,1,0,1
peugeot,pars,2013,cng,47000000,melli,95000,0,1,13,0,-1
peugeot,pars,2016,mt,70000000,melli,72000,0,0,1,0,2
kia,sorento,2012,basic,385000000,melli,130000,1,0,1,1,1
peugeot,206sd,2015,v8,58000000,melli,71000,0,0,10,0,1
mvm,315 hatchback,2013,basic,50000000,melli,99000,0,0,3,0,2
toyota,prado 4doors,2006,4cylinder,450000000,melli,111000,1,0,1,0,3
kia,cerato,2010,2000,156000000,melli,155000,1,0,1,8,4
kia,sportage,2015,basic,379000000,melli,31000,1,0,1,0,1
lexus,rx,2009,350,520000000,melli,150000,1,0,4,0,2
renault,tondar90,2012,e2,60000000,melli,150000,0,0,1,1,3
lexus,es,2010,350,445000000,melli,165000,1,0,1,0,2
peugeot,206 ir,2007,type2,38900000,melli,220000,0,0,5,0,1
hyundai,tucson,2008,ix35,159000000,melli,170000,1,0,4,0,1
mvm,110s sport,2016,luxury,42000000,melli,90000,0,0,3,13,2
hyundai,santafe ix45,2015,2400cc,250000000,gozar movaqaat,21000,1,0,1,0,1
hyundai,santafe ix45,2016,2400cc,485000000,melli,71000,1,0,1,0,4
mvm 315,hatchback sport,2017,luxury,69000000,melli,0,0,0,3,0,1
nissan,pickup ir,2002,2cab,79000000,melli,180000,0,0,5,0,3
bmw 3,series sedan,2013,320i,525000000,melli,63000,1,0,1,6,2
alfa,romeo,2016,giulietta,365000000,melli,60000,1,0,1,0,6
peugeot,206 ir,2003,type2,27500000,melli,250000,0,0,13,4,13
bmw,x1,2012,28,490000000,melli,80000,1,0,1,0,-1
mvm,x33s at,2018,sport,158000000,melli,22000,1,0,1,0,1
renault,fluence,2015,mt,165000000,melli,65500,0,0,3,0,2
kia,sportage,2015,basic,365000000,melli,60000,1,0,1,1,1
bmw,x4,2017,28,1200000000,melli,32000,1,0,1,0,4
renault,talisman,2018,e3,535000000,melli,20000,1,0,1,0,1
bmw 5,series sedan,2017,530i,1220000000,melli,30000,1,0,1,4,5
hyundai,veracruz,2010,ix55,385000000,melli,145000,1,0,1,1,1
geely,emgrand7,2013,mt,95000000,melli,100000,0,0,3,4,3
nissan,maxima ir,2006,mt,137000000,melli,180000,0,0,5,0,-1
mercedes benz,e class,1990,e230,80000000,melli,255000,0,0,13,17,1
bmw,x4,2016,28,1100000000,melli,16500,1,0,1,0,5
bmw,x4,2016,28,1100000000,melli,16500,1,0,1,0,5
hyundai,tucson,2017,ix35,510000000,melli,0,1,0,1,0,1
lexus,nx 200t,2017,Platinum,820000000,melli,10000,1,0,1,0,5
chery,tiggo7,2018,excellent,337600000,melli,0,1,0,1,13,7
chery,arrizo5te at,2018,excellent,191900000,melli,0,1,0,1,7,1
chery,arrizo5te at,2018,excellent,191900000,melli,0,1,0,1,8,1
bmw,7 series,2017,730li,2000000000,melli,0,1,0,1,0,5
kia,sportage gt,2017,line,570000000,melli,0,1,0,1,1,1
volvo,xc90,2017,inscription,1600000000,melli,11000,1,0,1,6,7
bmw,x4,2017,28,1350000000,melli,0,1,0,1,19,5
bmw,7 series,2017,730li,2000000000,melli,0,1,0,1,0,4
lexus nx,300h f,2017,sport,1020000000,melli,0,1,2,1,0,1
lexus,gs,2015,250,800000000,melli,37000,1,0,1,0,4
bmw,7 series,2010,730li,680000000,melli,96000,1,0,1,1,5
porsche,cayenne,2013,s,1700000000,melli,26500,1,0,1,1,1
mercedes benz,s class,2011,s350,1320000000,melli,51000,1,0,1,0,1
bmw,7 series,2017,730li,2020000000,melli,0,1,0,1,0,4
hyundai,accent,2018,ir,230000000,melli,0,1,0,1,1,1
hyundai,santafe ix45,2017,2400cc,624000000,melli,0,1,0,1,0,1
changan,cs35,2018,ir,79779000,melli,0,1,0,1,0,1
brilliance,cross C3,2018,1650cc,73080000,melli,0,1,0,1,0,2
hyundai sonata,hybrid gls,2018,plus,535000000,melli,0,1,2,1,2,4
renault,sandero stepway,2018,mt,112000000,melli,0,0,0,1,0,1
renault,talisman,2017,e3,475000000,melli,10000,1,0,1,0,1
bmw,7 series,2018,730li,2450000000,melli,0,1,0,1,19,7
lexus nx,300h f,2017,sport,1030000000,melli,0,1,2,1,1,6
hyundai sonata,hybrid gls,2018,plus,510000000,melli,0,1,2,1,2,4
chery,tiggo5,2018,ie,244600000,melli,0,1,0,1,0,1
lexus nx,300h f,2017,sport,1020000000,melli,0,1,2,1,0,4
lexus nx,300h f,2017,sport,1020000000,melli,0,1,2,1,12,4
lexus nx,300h f,2017,sport,1020000000,melli,0,1,2,1,1,4
toyota,c hr,2018,awd,580000000,melli,0,1,0,1,12,1
mercedes benz,e class,2016,e200,900000000,melli,40000,1,0,1,0,1
toyota,c hr,2018,hybrid,560000000,melli,0,1,2,1,0,1
chery,tiggo5,2018,il,232900000,melli,0,1,0,1,1,1
toyota landcruiser,4door v8,2006,4700cc,720000000,melli,160000,1,0,4,1,3
toyota,prado 4doors,2008,4cylinder,480000000,melli,75000,1,0,1,1,1
mitsubishi,lancer 1.8,2018,at,330000000,melli,0,1,0,1,8,1
hyundai,accent,2018,ir,228000000,melli,0,1,0,1,0,1
hyundai,veracruz,2013,ix55,540000000,melli,80000,1,0,1,0,1
bmw,7 series,2017,730li,1980000000,melli,9800,1,0,1,0,12
mvm,x22 at,2018,luxury,152100000,melli,0,1,0,1,0,-1
toyota,c hr,2018,hybrid,555000000,melli,0,1,2,1,12,1
mercedes benz,e class,2014,e200,880000000,melli,40000,1,0,1,1,3
mitsubishi,outlander,2018,phev,660000000,melli,0,1,2,1,1,1
maserati,quattroporte,2012,gts,1820000000,melli,20800,1,0,1,7,2
suzuki grand,ir at,2016,2.4,255000000,melli,50000,1,0,1,1,1
besturn,b30,2018,at,70687500,melli,0,1,0,1,0,1
hyundai sonata,hybrid gls,2018,plus,515000000,melli,0,1,2,1,0,4
mitsubishi,outlander,2018,phev,660000000,melli,0,1,2,1,1,5
bmw,7 series,2017,730li,1620000000,melli,1700,1,0,1,0,5
volvo,v40 R,2014,Design%20Plus,460000000,melli,30000,1,0,1,1,1
mercedes benz,sl class,2009,sl500,920000000,melli,80000,1,0,1,1,5
toyota,prius,2017,c,335000000,melli,30000,1,0,1,0,1
hyundai,santafe ix45,2017,2400cc,635000000,melli,0,1,0,1,1,1
hyundai,accent,2018,ir,230000000,melli,0,1,0,1,0,1
hyundai,santafe ix45,2017,2400cc,590000000,melli,0,1,0,1,6,1
hyundai,santafe ix45,2017,2400cc,605000000,melli,0,1,0,1,2,1
bmw,x3,2014,28,710000000,melli,75000,1,0,1,1,4
hyundai,accent,2018,ir,228000000,melli,0,1,0,1,0,1
kia,sportage gt,2017,line,590000000,melli,0,1,0,1,1,1
bmw 5,series sedan,2015,528i,880000000,melli,54000,1,0,1,1,4
hyundai,tucson,2014,ix35,340000000,melli,43000,1,0,1,0,1
bmw 5,series sedan,2018,530i,1435000000,melli,0,1,0,1,10,5
kia,mohave,2010,v8,415000000,melli,110000,1,0,1,1,2
kia,sorento,2013,basic,415000000,melli,140000,1,0,1,4,2
chery,tiggo7,2018,excellent,337600000,melli,0,1,0,1,1,4
chery,arrizo5,2018,mt,154500000,melli,0,0,0,1,0,1
mitsubishi,outlander,2018,phev,650000000,melli,0,1,2,1,1,5
citroen,xantia 2.0,2004,sx,63500000,melli,250000,0,0,1,4,1
toyota,fj,2011,cruiser,770000000,melli,80000,1,0,1,0,1
toyota,camry,2014,glx,430000000,melli,30000,1,0,1,0,2
chery,arrizo5,2018,mt,154500000,melli,0,0,0,1,0,1
bmw,7 series,2018,730li,2350000000,melli,0,1,0,1,1,5
mercedes benz,e class,2016,e250,1500000000,melli,0,1,0,1,0,1
bmw,7 series,2018,730li,2500000000,melli,0,1,0,1,1,5
bmw,7 series,2018,730li,2500000000,melli,0,1,0,1,1,5
mazda,3 ir,2010,type3,155000000,melli,145000,1,0,6,0,1
pick,up cara,2018,2door,60000000,melli,0,0,0,1,0,3
pick,up cara,2018,4door,70000000,melli,0,0,0,1,0,3
hyundai,tucson,2014,ix35,315000000,melli,59000,1,0,3,28,3
toyota landcruiser,4door v6,2013,4000cc,1500000000,melli,40000,1,0,1,1,2
mitsubishi,lancer 1.8,2017,at,290000000,melli,8000,1,0,1,2,1
bmw,x3,2015,28,745000000,melli,56000,1,0,1,0,4
volvo,xc90,2016,inscription,1350000000,melli,38000,1,0,1,10,8
hyundai,veracruz,2012,ix55,470000000,melli,119000,1,0,1,1,4
capra,4door,2018,4wd,170000000,melli,0,0,0,1,0,3
hyundai,santafe ix45,2017,2400cc,650000000,melli,0,1,0,1,0,1
bmw,x4,2016,28,1020000000,melli,60000,1,0,1,1,4
toyota,c hr,2018,hybrid,550000000,melli,0,1,2,1,0,1
alfa,romeo,2015,giulietta,350000000,melli,35000,1,0,1,0,6
hyundai,santafe ix45,2011,3500cc,310000000,melli,165000,1,0,4,0,2
hyundai,santafe ix45,2017,2400cc,550000000,melli,0,1,0,1,0,1
bmw 3,series sedan,2009,320i,310000000,melli,85000,1,0,1,0,2
pick,up cara,2018,2door,60000000,melli,0,0,0,1,0,3
pick,up cara,2018,2door,60000000,melli,0,0,0,1,4,3
pick,up cara,2018,2door,60000000,melli,0,0,0,1,8,3
pick,up cara,2018,4door,67000000,melli,0,0,0,1,8,3
pick,up cara,2018,4door,67000000,melli,0,0,0,1,0,3
kia,sportage gt,2017,line,540000000,melli,0,1,0,1,7,1
mercedes benz,e class,2015,e250,1050000000,melli,45000,1,0,1,0,1
mercedes benz,c class,2013,c200,600000000,melli,60000,1,0,1,9,1
jac,s5,2018,at,126000000,melli,0,1,0,1,0,1
mercedes benz,e class,2014,e200,860000000,melli,14000,1,0,1,0,1
alfa,romeo,2015,giulietta,315000000,melli,90000,1,0,1,0,4
kia,sportage,2013,basic,310000000,melli,110000,1,0,1,0,3
lexus,is,2014,250,580000000,melli,120000,1,0,1,1,1
bmw 5,series sedan,2016,528i,1050000000,melli,44000,1,0,1,0,4
toyota,c hr,2017,hybrid,520000000,melli,0,1,2,1,6,5
pick,up cara,2018,2door,60000000,melli,0,0,0,1,8,3
pick,up cara,2018,2door,60000000,melli,0,0,0,1,4,3
pick,up cara,2018,4door,65000000,melli,0,0,0,1,8,3
pick,up cara,2018,4door,67000000,melli,0,0,0,1,4,3
bmw 5,series sedan,2014,528i,650000000,melli,67000,1,0,1,0,4
toyota,aurion,2010,grande,390000000,melli,48000,1,0,1,0,3
nissan,murano,2008,le,210000000,melli,170000,1,0,8,0,2
peugeot,207,2018,mt,93000000,melli,12,0,0,1,2,3
toyota,prado 2doors,2013,4cylinder,700000000,melli,45000,1,0,1,0,-1
toyota,prado 2doors,2008,4cylinder,430000000,melli,100000,1,0,1,0,2
lexus nx,300h f,2017,sport,880000000,melli,5000,1,2,1,1,1
bmw 5,series sedan,2013,528i,650000000,melli,88000,1,0,1,1,5
hyundai,santafe ix45,2016,2400cc,515000000,melli,50000,1,0,1,0,1
bmw,7 series,2017,730li,1980000000,melli,0,1,0,1,0,5
hyundai,tucson,2017,ix35,505000000,melli,0,1,0,1,0,4
kia,mohave,2010,v8,425000000,melli,175000,1,0,1,0,1
hyundai,santafe ix45,2012,3500cc,330000000,melli,187000,1,0,4,1,2
toyota,prado 2doors,2012,4cylinder,670000000,melli,90000,1,0,1,0,1
lexus,nx hybrid,2017,300h,950000000,melli,0,1,2,1,8,2
volvo,xc90,2016,inscription,1450000000,melli,15000,1,0,1,2,5
toyota,c hr,2018,hybrid,530000000,melli,0,1,2,1,0,7
toyota landcruiser,4door v6,2010,4000cc,880000000,melli,100000,1,0,5,1,-1
hyundai,sonata hybrid,2018,gl,440000000,melli,0,1,2,1,0,2
bmw 5,series sedan,2014,528i,700000000,melli,60000,1,0,1,6,4
kia,optima,2017,gtline,540000000,melli,0,1,0,1,6,1
nissan,maxima ir,2010,at,165000000,melli,170000,1,0,5,1,2
bmw,7 series,2017,730li,1890000000,melli,17000,1,0,1,1,5
toyota,camry,2008,se,193000000,melli,180000,1,0,5,1,1
toyota,hilux high,2016,at,700000000,melli,40000,1,0,1,1,4
toyota,prado 4doors,2012,6cylinderonroad,900000000,melli,90000,1,0,1,0,2
bmw 5,series sedan,2013,528i,770000000,melli,19000,1,0,1,0,4
hyundai,tucson,2014,ix35,330000000,melli,100000,1,0,1,0,1
bmw 5,series sedan,2013,528i,630000000,melli,50000,1,0,1,1,7
mercedes benz,e class,2005,e200,325000000,melli,87000,1,0,1,0,3
mercedes benz,e class,2014,e250,940000000,melli,82000,1,0,1,6,5
hyundai,santafe ix45,2017,2400cc,570000000,melli,22000,1,0,1,6,1
kia,optima,2014,basic,350000000,melli,0,1,0,1,0,1
kia,optima,2015,basic,370000000,melli,70000,1,0,1,1,1
toyota,c hr,2018,hybrid,570000000,melli,0,1,2,1,12,1
pick,up cara,2018,2door,60000000,melli,0,0,0,1,4,3
pick,up cara,2018,2door,60000000,melli,0,0,0,1,0,3
kia,sorento,2008,basic,280000000,melli,75000,1,0,1,9,3
bmw 5,series sedan,2015,528i,835000000,melli,76000,1,0,1,0,4
chery,tiggo5 at,2018,excellent,208000000,melli,0,1,0,1,0,5
hyundai,veracruz,2012,ix55,460000000,melli,110000,1,0,1,1,2
renault,talisman,2017,e3,440000000,melli,25000,1,0,1,0,1
hyundai,accent,2018,ir,225000000,melli,0,1,0,1,1,1
hyundai,santafe ix45,2017,2400cc,630000000,melli,0,1,0,1,1,1
bmw 5,series sedan,2013,528i,620000000,melli,60000,1,0,3,8,2
hyundai,tucson,2017,ix35,470000000,melli,15000,1,0,1,0,1
hyundai,santafe ix45,2011,3500cc,340000000,melli,150000,1,0,1,1,2
toyota,corolla,2015,gli,320000000,melli,48000,1,0,1,0,2
hyundai,i20,2018,ir,230000000,melli,0,1,0,1,0,1
hyundai,santafe ix45,2014,2400cc,380000000,melli,100000,1,0,1,0,1
lifan,x50,2018,at,111000000,melli,0,1,0,1,0,1
toyota landcruiser,4door v8,2006,4700cc,610000000,melli,300000,1,0,5,1,2
bmw,x4,2017,28,1350000000,melli,0,1,0,1,0,5
bmw 5,series sedan,2015,528i,820000000,melli,70000,1,0,1,0,4
nissan,maxima ir,2002,at,135000000,melli,220000,1,0,3,4,2
bmw 5,series sedan,2014,528i,780000000,melli,35000,1,0,1,0,4
toyota,prado 2doors,2008,6cylinder,490000000,melli,170000,1,0,1,0,2
kia,sportage,2013,basic,300000000,melli,90000,1,0,1,0,1
mercedes benz,c class,2011,c200,450000000,melli,90000,1,0,6,0,-1
kia,optima,2016,basic,420000000,melli,45000,1,0,1,0,-1
nissan,maxima ir,2008,at,172000000,melli,140000,1,0,4,4,2
hyundai,santafe ix45,2017,2400cc,605000000,melli,0,1,0,1,0,1
mercedes benz,c class,2005,c200,179000000,melli,190000,1,0,3,0,2
toyota,prado 4doors,2008,4cylinder,500000000,melli,113000,1,0,1,0,2
honda,cr v,2016,ex,530000000,melli,40000,1,0,1,30,2
lexus,es,2010,350,440000000,melli,104000,1,0,3,0,2
mitsubishi,pajero 4door,2010,6cylinder,530000000,melli,70000,1,0,3,11,9
chery,tiggo5 at,2016,excellent,165000000,melli,35000,1,0,1,0,1
bmw,7 series,2017,730li,1400000000,melli,400,1,0,1,2,10
bmw,7 series,2017,730li,1860000000,melli,0,1,0,1,0,4
renault,talisman,2017,e3,465000000,melli,8000,1,0,1,2,2
kia,optima,2013,basic,305000000,melli,120000,1,0,1,0,1
toyota,aurion,2012,sport,470000000,melli,120000,1,0,1,0,2
hyundai,santafe ix45,2016,2400cc,485000000,melli,21000,1,0,1,1,5
hyundai,santafe ix45,2016,2400cc,500000000,melli,50000,1,0,1,0,1
hyundai,accent,2018,ir,228000000,melli,0,1,0,1,0,1
hyundai,sonata hybrid,2018,gl,440000000,melli,0,1,2,1,1,2
lifan,x50,2018,at,110000000,melli,0,1,0,1,0,1
toyota landcruiser,4door v6,2012,4000cc,1400000000,melli,20000,1,0,1,0,1
porsche,panamera,2013,4s,1530000000,melli,60000,1,0,1,0,8
bmw,7 series,2011,730li,750000000,melli,26700,1,0,1,0,4
kia,optima,2016,gtline,455000000,melli,12000,1,0,1,0,4
bmw,x3,2017,28,1030000000,melli,9900,1,0,1,0,5
kia,optima,2015,basic,350000000,melli,0,1,0,3,0,1
hyundai,tucson,2012,ix35,270000000,melli,0,1,0,1,1,1
bmw,x3,2014,28,677000000,melli,0,1,0,1,0,1
hyundai,tucson,2009,ix35,195000000,melli,0,1,0,1,23,1
mvm,x33,2017,at,133000000,melli,40000,1,0,1,0,1
toyota,prado 2doors,2008,6cylinder,495000000,melli,90000,1,0,1,0,1
hyundai,avante,2010,mt,95000000,melli,160000,0,0,1,4,1
renault,talisman,2017,e3,455000000,melli,13000,1,0,1,1,1
bmw,7 series,2005,730li,269000000,melli,260000,1,0,1,9,1
bmw,x3,2014,28,590000000,melli,90000,1,0,1,6,2
mercedes benz,c class,2014,c200,530000000,melli,111000,1,0,3,2,1
bmw 5,series sedan,2015,528i,830000000,melli,40000,1,0,1,0,5
bmw 5,series sedan,2015,528i,830000000,melli,39000,1,0,1,0,7
mercedes benz,e class,2014,e250,930000000,melli,70000,1,0,1,6,7
citroen,xantia 2.0,2006,x,63000000,melli,185000,0,0,1,4,1
nissan,maxima ir,2004,at,139000000,melli,158000,1,0,5,0,2
mitsubishi,outlander,2017,type5,480000000,melli,37000,1,0,1,1,1
hyundai,santafe ix45,2015,2400cc,310000000,gozar movaqaat,13000,1,0,1,0,7
kia,optima,2018,basic,260000000,gozar movaqaat,0,1,0,1,1,1
bmw 3,series sedan,2014,328i,625000000,melli,60000,1,0,1,6,4
suzuki grand,vitara ir,2008,at2.0,140000000,melli,150000,1,0,4,4,1
bmw 5,series sedan,2013,520i,560000000,melli,85000,1,0,1,2,2
mercedes benz,e class,2013,e300,900000000,melli,28000,1,0,1,0,4
kia,optima,2014,basic,328000000,melli,100000,1,0,1,0,1
kia,optima,2012,basic,275000000,melli,50000,1,0,1,6,2
kia,sorento,2017,gtline,640000000,melli,27000,1,0,1,0,4
nissan,murano,2009,le,265000000,melli,192000,1,0,5,0,2
lexus,es,2010,350,410000000,melli,277000,1,0,1,1,1
dena,plus,2018,basic,122000000,melli,0,0,0,1,0,1
porsche,panamera,2011,turbo,1370000000,melli,62000,1,0,1,2,8
chery,arrizo5te at,2018,excellent,187000000,melli,0,1,0,1,1,1
nissan,maxima ir,2009,at,210000000,melli,130000,1,0,1,1,3
citroen,xantia 2.0,2005,sx,48500000,melli,250000,0,0,5,9,1
toyota,camry,2006,xli,150000000,melli,180000,1,0,5,1,3
bmw 3,series sedan,2013,320i,520000000,melli,49000,1,0,1,8,1
toyota,camry,2007,se,230000000,melli,70000,1,0,1,8,1
kia,mohave,2010,v8,400000000,melli,130000,1,0,1,4,1
kia,cerato,2011,2000,170000000,melli,97000,1,0,1,0,1
renault,talisman,2018,e3,560000000,melli,0,1,0,1,0,1
peugeot,206 ir,2018,type2,72000000,melli,0,0,0,1,0,-1
peugeot,206 ir,2018,type5,71000000,melli,0,0,0,1,0,-1
peugeot,207,2018,at,115000000,melli,0,1,0,1,0,-1
peugeot,405,2018,glx,62000000,melli,0,0,0,1,2,-1
peugeot,pars,2018,mt,70000000,melli,0,0,0,1,0,-1
peugeot,pars,2018,lx,82000000,melli,0,0,0,1,0,-1
peugeot,pars,2018,at,90000000,melli,0,1,0,1,0,-1
peugeot,pars,2018,cng,75000000,melli,0,0,1,1,0,-1
mercedes benz,c class,2013,c200,560000000,melli,0,1,0,1,9,2
peugeot,206sd,2018,v8,74000000,melli,0,0,0,1,0,-1
hyundai,santafe ix45,2015,2400cc,435000000,melli,60000,1,0,3,1,1
tiba,sedan,2018,sx,44000000,melli,0,0,0,1,0,-1
jac,s5,2018,at,195000000,melli,0,1,0,1,0,1
dongfeng,h30,2018,cross,100000000,melli,0,1,0,1,0,-1
dena,plus,2018,basic,110000000,melli,0,0,0,1,0,-1
dena,plus,2018,turbo,118000000,melli,0,0,0,1,0,-1
renault,sandero,2018,at,120000000,melli,0,1,0,1,0,-1
renault,sandero stepway,2018,at,140000000,melli,0,1,0,1,0,-1
toyota,c hr,2018,fwd,520000000,melli,0,1,0,1,12,1
toyota,c hr,2018,fwd,520000000,melli,0,1,0,1,12,1
haima,s7 1.8l,2018,turbo,195000000,melli,0,1,0,1,0,-1
renault,tondar90 plus,2018,at,110000000,melli,0,1,0,1,0,-1
peugeot,405,2018,glx,54000000,melli,0,0,1,1,4,-1
lexus nx,200t f,2017,sport,1050000000,melli,0,1,0,1,0,4
hyundai,tucson,2014,ix35,370000000,melli,24000,1,0,1,0,1
mitsubishi,outlander,2018,phev,650000000,melli,0,1,2,1,0,4
mitsubishi,outlander,2018,phev,650000000,melli,0,1,2,1,1,1
toyota,corolla,2007,xli,185000000,melli,60000,1,0,1,1,3
kia,optima,2014,basic,320000000,melli,110000,1,0,1,1,1
hyundai,veracruz,2013,ix55,515000000,melli,90000,1,0,1,0,1
citroen,xantia 2.0,2008,sx,80000000,melli,120000,0,0,1,0,1
lexus,rx,2012,350,780000000,melli,90000,1,0,1,0,1
renault,talisman,2017,e3,485000000,melli,10000,1,0,1,2,1
bmw,x4,2017,28,1120000000,melli,20000,1,0,1,0,5
lexus nx,300h f,2017,sport,920000000,melli,0,1,2,1,0,1
toyota,prius,2017,c,320000000,melli,5000,1,2,1,2,1
kia,sorento,2013,basic,450000000,melli,130000,1,0,1,0,1
bmw,x3,2014,28,630000000,melli,80000,1,0,1,1,4
nissan,teana ir,2013,xv,310000000,melli,108000,1,0,3,9,1
toyota landcruiser,4door v6,2012,4000cc,1250000000,melli,85000,1,0,1,0,2
renault,sandero stepway,2017,mt,106000000,melli,18000,0,0,1,1,1
toyota landcruiser,4door v6,2012,4000cc,1400000000,melli,70000,1,0,1,1,1
bmw 5,series sedan,2013,528i,625000000,melli,105000,1,0,1,10,2
kia,cerato,2011,2000,165000000,melli,175000,1,0,1,1,1
lexus nx,300h f,2017,sport,1020000000,melli,0,1,2,1,12,1
toyota,prado 2doors,2008,4cylinder,395000000,melli,170000,1,0,4,0,1
mercedes benz,e class,2014,e250,920000000,melli,106000,1,0,1,0,2
chery,tiggo7,2018,excellent,279500000,melli,0,1,0,1,0,4
mazda,3 ir,2010,type3,145000000,melli,150000,1,0,3,0,1
hyundai,veracruz,2011,ix55,480000000,melli,40000,1,0,1,0,1
toyota landcruiser,4door v6,2013,4000cc,1480000000,melli,80000,1,0,1,1,1
mini,countryman,2018,s,850000000,melli,0,1,0,1,0,-1
